account_key,platform,channel_id,label,url,eligibility_status,reason_code,included
youtube:UChJCeUsXs42TOe1m4LZ_lJg,youtube,UChJCeUsXs42TOe1m4LZ_lJg,Cynthia Tepes Ch. [Autumnia],https://www.youtube.com/channel/UChJCeUsXs42TOe1m4LZ_lJg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UChZv4NseLfZ98PmCA-gii7A,youtube,UChZv4NseLfZ98PmCA-gii7A,Grazia Ch.,https://www.youtube.com/channel/UChZv4NseLfZ98PmCA-gii7A,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UChgmNRdjJHlFaSm_xGmue9g,youtube,UChgmNRdjJHlFaSm_xGmue9g,Konpe Ch. [Autumnia],https://www.youtube.com/channel/UChgmNRdjJHlFaSm_xGmue9g,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UChrGwUGm1puXFhoC0lC7LFQ,youtube,UChrGwUGm1puXFhoC0lC7LFQ,Yukino Taifu Ch. ,https://www.youtube.com/channel/UChrGwUGm1puXFhoC0lC7LFQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UChy20fuMn3c_rB2NEZLQecA,youtube,UChy20fuMn3c_rB2NEZLQecA,Charlotty Ch. ,https://www.youtube.com/channel/UChy20fuMn3c_rB2NEZLQecA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCiHID_2M0x_oEo62Kate2jQ,youtube,UCiHID_2M0x_oEo62Kate2jQ,Zoomdesu,https://www.youtube.com/channel/UCiHID_2M0x_oEo62Kate2jQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCiVNJohfCMYogqJ4EB6fB1g,youtube,UCiVNJohfCMYogqJ4EB6fB1g,Dragooooon Vtuber,https://www.youtube.com/channel/UCiVNJohfCMYogqJ4EB6fB1g,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCijixp2pBTNrgkF5pDw0wPg,youtube,UCijixp2pBTNrgkF5pDw0wPg,Neris Ch.,https://www.youtube.com/channel/UCijixp2pBTNrgkF5pDw0wPg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCj2sbvVwAQFjHPLZ47RoTOA,youtube,UCj2sbvVwAQFjHPLZ47RoTOA,Tama OniiSan 【21PM】,https://www.youtube.com/channel/UCj2sbvVwAQFjHPLZ47RoTOA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCj9iuFhj63MZfS8ANBzBd9w,youtube,UCj9iuFhj63MZfS8ANBzBd9w,Renia Marinette Ch.【PSM】,https://www.youtube.com/channel/UCj9iuFhj63MZfS8ANBzBd9w,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCjGGp-gPhMgxgIKxjShbYtA,youtube,UCjGGp-gPhMgxgIKxjShbYtA,Terios Ch.,https://www.youtube.com/channel/UCjGGp-gPhMgxgIKxjShbYtA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCjgiHXaBeeuWfxZpNMCJioQ,youtube,UCjgiHXaBeeuWfxZpNMCJioQ,Galactic Lunarr,https://www.youtube.com/channel/UCjgiHXaBeeuWfxZpNMCJioQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCjygfNCaicPNiP8HZyXY08w,youtube,UCjygfNCaicPNiP8HZyXY08w,Mina Nekogaki / 猫垣ミナ【MSV】,https://www.youtube.com/channel/UCjygfNCaicPNiP8HZyXY08w,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCkF8r4_wvBnMm2mrdvcxU_g,youtube,UCkF8r4_wvBnMm2mrdvcxU_g,Sunfish Ch.,https://www.youtube.com/channel/UCkF8r4_wvBnMm2mrdvcxU_g,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCkU6YBCs4dPsn1FlVzNVqNw,youtube,UCkU6YBCs4dPsn1FlVzNVqNw,Punquix,https://www.youtube.com/channel/UCkU6YBCs4dPsn1FlVzNVqNw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCkYpaS7iE8B6r8xPBeo4sOg,youtube,UCkYpaS7iE8B6r8xPBeo4sOg,Pinku no Megami - Virtual7『TH』,https://www.youtube.com/channel/UCkYpaS7iE8B6r8xPBeo4sOg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCkf9IC_RAo1SSj4BvR7ahOA,youtube,UCkf9IC_RAo1SSj4BvR7ahOA,Emiliaエミリア🌸🍡 ch.,https://www.youtube.com/channel/UCkf9IC_RAo1SSj4BvR7ahOA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCknOyz3O0-G6w5SJNAgO7uQ,youtube,UCknOyz3O0-G6w5SJNAgO7uQ,Mild-R Ch. Lumina-World-End,https://www.youtube.com/channel/UCknOyz3O0-G6w5SJNAgO7uQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UClCLRJrlg3F9FOPnUfItZSw,youtube,UClCLRJrlg3F9FOPnUfItZSw,Tatsuki Ch.,https://www.youtube.com/channel/UClCLRJrlg3F9FOPnUfItZSw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UClKKLcJYu3P7VdVVc4H8fUQ,youtube,UClKKLcJYu3P7VdVVc4H8fUQ,Nicole BLANK,https://www.youtube.com/channel/UClKKLcJYu3P7VdVVc4H8fUQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UClXPm_54oaVwVPKhewoDSQw,youtube,UClXPm_54oaVwVPKhewoDSQw,SHiA_4a,https://www.youtube.com/channel/UClXPm_54oaVwVPKhewoDSQw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UClsYXk5BW7YOdB9mnGzikyQ,youtube,UClsYXk5BW7YOdB9mnGzikyQ,Celestier Rolannda [crrda.ch],https://www.youtube.com/channel/UClsYXk5BW7YOdB9mnGzikyQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCmAObfjMAwE-nqr9D0ISAFw,youtube,UCmAObfjMAwE-nqr9D0ISAFw,Fufu15 Ch. 〖ST〗,https://www.youtube.com/channel/UCmAObfjMAwE-nqr9D0ISAFw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCmN7K6QnC46aah-_69EGksw,youtube,UCmN7K6QnC46aah-_69EGksw,Lawrenze l Blessing,https://www.youtube.com/channel/UCmN7K6QnC46aah-_69EGksw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCmU2ZpoUQNii8DSKuWR3qLQ,youtube,UCmU2ZpoUQNii8DSKuWR3qLQ,KoSaru_Ch,https://www.youtube.com/channel/UCmU2ZpoUQNii8DSKuWR3qLQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCmWdh_wjFaSdX7sZUWGNuDQ,youtube,UCmWdh_wjFaSdX7sZUWGNuDQ,Fallyn『VTG』,https://www.youtube.com/channel/UCmWdh_wjFaSdX7sZUWGNuDQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCmmq-jL8gjo_J-KHYIXcLMQ,youtube,UCmmq-jL8gjo_J-KHYIXcLMQ,【123DP】 Ting Ting ch.,https://www.youtube.com/channel/UCmmq-jL8gjo_J-KHYIXcLMQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCmrINu03JIZLU04794Ril2w,youtube,UCmrINu03JIZLU04794Ril2w,C1EL ,https://www.youtube.com/channel/UCmrINu03JIZLU04794Ril2w,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCmrTXPnIhAm-hosYsZ8rAHg,youtube,UCmrTXPnIhAm-hosYsZ8rAHg,Yukito Hoshitoki Ch. / AStars Chrono prince,https://www.youtube.com/channel/UCmrTXPnIhAm-hosYsZ8rAHg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCni4SBfvmKlD7bu_ZWDmKiQ,youtube,UCni4SBfvmKlD7bu_ZWDmKiQ,CoolRin CH,https://www.youtube.com/channel/UCni4SBfvmKlD7bu_ZWDmKiQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCoekpBaMC20hpELSXrqRTzg,youtube,UCoekpBaMC20hpELSXrqRTzg,Fury.D [FRG],https://www.youtube.com/channel/UCoekpBaMC20hpELSXrqRTzg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCoiKcLNgt7N9KIoBL-fx2YA,youtube,UCoiKcLNgt7N9KIoBL-fx2YA,Alparu Vtuber ch.,https://www.youtube.com/channel/UCoiKcLNgt7N9KIoBL-fx2YA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCompe4fS2oUss8CGTuhOSxA,youtube,UCompe4fS2oUss8CGTuhOSxA,Gibpuri Ch,https://www.youtube.com/channel/UCompe4fS2oUss8CGTuhOSxA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCot8DHNnZ2X0ARgaNYZopjw,youtube,UCot8DHNnZ2X0ARgaNYZopjw,Debirun Ch. Pixela-World-End,https://www.youtube.com/channel/UCot8DHNnZ2X0ARgaNYZopjw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCp6qRWhZi2nDUSWKwV_V08Q,youtube,UCp6qRWhZi2nDUSWKwV_V08Q,PaFeMiLK vtuber,https://www.youtube.com/channel/UCp6qRWhZi2nDUSWKwV_V08Q,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCpBjGiBLFJ8x-7kHDtPY74g,youtube,UCpBjGiBLFJ8x-7kHDtPY74g,SE1 Ch.,https://www.youtube.com/channel/UCpBjGiBLFJ8x-7kHDtPY74g,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCpIlOwUGihEx-Qzie2JiMWw,youtube,UCpIlOwUGihEx-Qzie2JiMWw,Retsu_Red,https://www.youtube.com/channel/UCpIlOwUGihEx-Qzie2JiMWw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCpNkVsMlsJRF792H-1_1vPA,youtube,UCpNkVsMlsJRF792H-1_1vPA,Melita X Ch. Pixela Project,https://www.youtube.com/channel/UCpNkVsMlsJRF792H-1_1vPA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCph_3mJbLtVYMFr4-n_rRgw,youtube,UCph_3mJbLtVYMFr4-n_rRgw,WINT3R ⌜VZ⌟,https://www.youtube.com/channel/UCph_3mJbLtVYMFr4-n_rRgw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCpuk3ld3rGWSsLOhuVlOFBQ,youtube,UCpuk3ld3rGWSsLOhuVlOFBQ,Kuzune Ch.,https://www.youtube.com/channel/UCpuk3ld3rGWSsLOhuVlOFBQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCq1-zScAqUHmGQO9SYI5pIg,youtube,UCq1-zScAqUHmGQO9SYI5pIg,JellMellO,https://www.youtube.com/channel/UCq1-zScAqUHmGQO9SYI5pIg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCqDHOqlcApniKvQAPW2LlMQ,youtube,UCqDHOqlcApniKvQAPW2LlMQ,Herah Castor | AcastledProject,https://www.youtube.com/channel/UCqDHOqlcApniKvQAPW2LlMQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCqUHXBufAIuF9KI-OoMFUQw,youtube,UCqUHXBufAIuF9KI-OoMFUQw,EikiShiro ch.,https://www.youtube.com/channel/UCqUHXBufAIuF9KI-OoMFUQw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCqq085DI0tDBblF3Q1nsdcg,youtube,UCqq085DI0tDBblF3Q1nsdcg,Thuay_Fu Wolfcute【Mystery】,https://www.youtube.com/channel/UCqq085DI0tDBblF3Q1nsdcg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCqsUkQeicv0nEs5_d6DXYvQ,youtube,UCqsUkQeicv0nEs5_d6DXYvQ,Shikár Dawg,https://www.youtube.com/channel/UCqsUkQeicv0nEs5_d6DXYvQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCqu5twYqzKGrRyIrcvg4YXA,youtube,UCqu5twYqzKGrRyIrcvg4YXA,Rainnie Rgrada Ch.,https://www.youtube.com/channel/UCqu5twYqzKGrRyIrcvg4YXA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCrICh9KpS2QHVWOkfJ7GO1g,youtube,UCrICh9KpS2QHVWOkfJ7GO1g,AofEdits | オッフ【716RM】,https://www.youtube.com/channel/UCrICh9KpS2QHVWOkfJ7GO1g,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCriNq8O70ubJVbUtJ9yoGNw,youtube,UCriNq8O70ubJVbUtJ9yoGNw,IRISS Ch.,https://www.youtube.com/channel/UCriNq8O70ubJVbUtJ9yoGNw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCrkWEJaRE2eCpEpGZbpNhIQ,youtube,UCrkWEJaRE2eCpEpGZbpNhIQ,Ryusei Starlight Ch.,https://www.youtube.com/channel/UCrkWEJaRE2eCpEpGZbpNhIQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCrkmFl9WbotWvZMH8wQM2mw,youtube,UCrkmFl9WbotWvZMH8wQM2mw,Kisane Miko Ch,https://www.youtube.com/channel/UCrkmFl9WbotWvZMH8wQM2mw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCsMUB8xL0-TcsBxpfb7LA8w,youtube,UCsMUB8xL0-TcsBxpfb7LA8w,NepkoNova Ch.,https://www.youtube.com/channel/UCsMUB8xL0-TcsBxpfb7LA8w,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCsrQN_xHHIOLkPfQ-uP1zag,youtube,UCsrQN_xHHIOLkPfQ-uP1zag,Kuro『VTG』,https://www.youtube.com/channel/UCsrQN_xHHIOLkPfQ-uP1zag,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCt1L2vxqFD0xZeYHeHPZQoQ,youtube,UCt1L2vxqFD0xZeYHeHPZQoQ,CooGa,https://www.youtube.com/channel/UCt1L2vxqFD0xZeYHeHPZQoQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCtAwmDprhStjmfRwyF3znsQ,youtube,UCtAwmDprhStjmfRwyF3znsQ,Warene Ch. [ヴァリーネー],https://www.youtube.com/channel/UCtAwmDprhStjmfRwyF3znsQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCttMAJHfOEXryNHnnDNG53g,youtube,UCttMAJHfOEXryNHnnDNG53g,MAMORI Ch.,https://www.youtube.com/channel/UCttMAJHfOEXryNHnnDNG53g,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCtunm6uij5wVkzTAfcH0aig,youtube,UCtunm6uij5wVkzTAfcH0aig,Dalphon_Vtuber ,https://www.youtube.com/channel/UCtunm6uij5wVkzTAfcH0aig,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCuGrBxlTZGYY7dpx9eLFsZw,youtube,UCuGrBxlTZGYY7dpx9eLFsZw,Bak Land,https://www.youtube.com/channel/UCuGrBxlTZGYY7dpx9eLFsZw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCuMlvjC3BwkkmdLerrcFzrg,youtube,UCuMlvjC3BwkkmdLerrcFzrg,Nebula Faragonda 【 V-DragQueen 】,https://www.youtube.com/channel/UCuMlvjC3BwkkmdLerrcFzrg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCuZ1ajvlGFUMCHZAPdetKHw,youtube,UCuZ1ajvlGFUMCHZAPdetKHw,Dacapo Ch.【ARP】,https://www.youtube.com/channel/UCuZ1ajvlGFUMCHZAPdetKHw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCutz6S1DcEHPnEb_r9ztkzg,youtube,UCutz6S1DcEHPnEb_r9ztkzg,Hinabe HongFei Ch. Pixela Project,https://www.youtube.com/channel/UCutz6S1DcEHPnEb_r9ztkzg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCuwUVa1uz28eLDxeoe-CDCQ,youtube,UCuwUVa1uz28eLDxeoe-CDCQ,SUMM3R ⌜VZ⌟,https://www.youtube.com/channel/UCuwUVa1uz28eLDxeoe-CDCQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCvHE7qpAydoWR1vhT2-ZHFg,youtube,UCvHE7qpAydoWR1vhT2-ZHFg,Taki Fugu Ch.,https://www.youtube.com/channel/UCvHE7qpAydoWR1vhT2-ZHFg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCvxN2R4-6hqHGYX-AL8Q7Qw,youtube,UCvxN2R4-6hqHGYX-AL8Q7Qw,Owen Zwei Ch.,https://www.youtube.com/channel/UCvxN2R4-6hqHGYX-AL8Q7Qw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCw5SDGBx4mHpBtBj_qfupWg,youtube,UCw5SDGBx4mHpBtBj_qfupWg,Bunana (old channel),https://www.youtube.com/channel/UCw5SDGBx4mHpBtBj_qfupWg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCw79Wj7JKNTtBiVqA8OJlSg,youtube,UCw79Wj7JKNTtBiVqA8OJlSg,Geno Ch.『TST』,https://www.youtube.com/channel/UCw79Wj7JKNTtBiVqA8OJlSg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCw7YDtEaJFn1cOoQdBx3lIA,youtube,UCw7YDtEaJFn1cOoQdBx3lIA,Rainnimin,https://www.youtube.com/channel/UCw7YDtEaJFn1cOoQdBx3lIA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCwSohSYD00uLV-kq_UFJb4g,youtube,UCwSohSYD00uLV-kq_UFJb4g,Folpuzx Ch.,https://www.youtube.com/channel/UCwSohSYD00uLV-kq_UFJb4g,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCwtyxO7B0xIv3XdtSvdnYgQ,youtube,UCwtyxO7B0xIv3XdtSvdnYgQ,Aoi Crescent Ch.,https://www.youtube.com/channel/UCwtyxO7B0xIv3XdtSvdnYgQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCwv0DTchQQhKo7-C0VPu9yA,youtube,UCwv0DTchQQhKo7-C0VPu9yA,Nora Vanadiz 「univirsual」,https://www.youtube.com/channel/UCwv0DTchQQhKo7-C0VPu9yA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCx4qz8NiVkQQj4x-7mhS9Dg,youtube,UCx4qz8NiVkQQj4x-7mhS9Dg,Eyez Benjaneth Ch.,https://www.youtube.com/channel/UCx4qz8NiVkQQj4x-7mhS9Dg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCxMjBu1cPzJpPWmGd0UdUhA,youtube,UCxMjBu1cPzJpPWmGd0UdUhA,Maylyn Ch.【ARP】,https://www.youtube.com/channel/UCxMjBu1cPzJpPWmGd0UdUhA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCxYJqN90g84gIwfCO2bUKLA,youtube,UCxYJqN90g84gIwfCO2bUKLA,Nocturnaz Naar Ch. Pixela-Mystic,https://www.youtube.com/channel/UCxYJqN90g84gIwfCO2bUKLA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCxvd3oONCAAlvj5E6sbniuQ,youtube,UCxvd3oONCAAlvj5E6sbniuQ,xElizia,https://www.youtube.com/channel/UCxvd3oONCAAlvj5E6sbniuQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCySlA9Pv5IVXvkW_lN_NXRw,youtube,UCySlA9Pv5IVXvkW_lN_NXRw,Tequila Ch.【ARP】,https://www.youtube.com/channel/UCySlA9Pv5IVXvkW_lN_NXRw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCyTfmwqdhzlv9YD6-vmz2tQ,youtube,UCyTfmwqdhzlv9YD6-vmz2tQ,Biru [ビール],https://www.youtube.com/channel/UCyTfmwqdhzlv9YD6-vmz2tQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCyVnAtNZMl0S4x6F3msaElg,youtube,UCyVnAtNZMl0S4x6F3msaElg,Makarov ch. 🐺,https://www.youtube.com/channel/UCyVnAtNZMl0S4x6F3msaElg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCysbx8fVJc92SL4KtsakA8Q,youtube,UCysbx8fVJc92SL4KtsakA8Q,CHACHACHALICE,https://www.youtube.com/channel/UCysbx8fVJc92SL4KtsakA8Q,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCyv2oEiAXQp9xLlBr1Tn6Vg,youtube,UCyv2oEiAXQp9xLlBr1Tn6Vg,Yokina Saori,https://www.youtube.com/channel/UCyv2oEiAXQp9xLlBr1Tn6Vg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCzHbS7cXhke4di7y2RV8wyw,youtube,UCzHbS7cXhke4di7y2RV8wyw,Inori Aijou Ch.,https://www.youtube.com/channel/UCzHbS7cXhke4di7y2RV8wyw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCzqqEpXJN-HMmFp-_hHyHGA,youtube,UCzqqEpXJN-HMmFp-_hHyHGA,Ramoi Bonko,https://www.youtube.com/channel/UCzqqEpXJN-HMmFp-_hHyHGA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
