channel_id,label,eligibility_status,reason_code,strict_surface,identity_review_status,identity_event_type,identity_event_date,identity_source_url,identity_source_title,role_review_status,role_entity_type,role_roles,channel_review
UCH6Fib1kQUaR2qurlEXnZMA,Zenaida XETA-102 Channel,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,identity_start,2022-12-05T12:01:13+00:00,https://www.youtube.com/watch?v=sdo8kgJYrCY,【⚙️Live】Zenaida XETA-102 Debut ⚠,,,[],"{""channel_id"": ""UCH6Fib1kQUaR2qurlEXnZMA"", ""label"": ""Zenaida XETA-102 Channel"", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer""], ""source_urls"": [""https://www.youtube.com/channel/UCH6Fib1kQUaR2qurlEXnZMA/about"", ""https://www.youtube.com/watch?v=sdo8kgJYrCY"", ""https://www.youtube.com/watch?v=i-1aij0Kn68"", ""https://www.youtube.com/watch?v=td2m42l974Q""], ""evidence_summary"": ""About identifies Zenaida XETA-102 as the mechanical angel of death. Multiple own streams link the same creator Carrd/profiles and repeatedly frame the host as a VTuber distinct from other VTubers."", ""decision_reason"": ""Named own-persona context and consistent virtual performer presentation across uploads confirm eligibility."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965338+00:00""}"
UCHBOkil-h2JiTQ2LEJtG7FA,Cerise Channel,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-10-13T07:22:44+00:00,https://www.youtube.com/watch?v=R5-03ujCUfw,【🔴LIVE DEBUT 】เชอรริสทหารหนุ่มโดนฆ่าตาย และถูกสาปให้เป็นแวมไพร์สูงใหญ่ [ข้าจะใหญ่ ใครอย่าขวาง],,,[],
UCHEnKuFdHAKL20IpCTi8l9Q,SeJi Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=-JGGtg8gYG8,Live debut  concert Liz's WISLIVE กิจกรรม part1: ทำยังไงให้ไม่เสียอาการ Ft. @LIZS-WIS,,,[],
UCHJyN2D9QrjAujzsrDkguRA,Yuina Hoshi Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2021-07-28T13:00:35+00:00,https://www.youtube.com/watch?v=DFTTETcDz7g,[DEBUT] กวางดวงดาวยูอินะ มาแนะนำตัวกับทุกคนแล้วค่าาา~,,,[],
UCHNUhekh0u_TuF6vZ5S5j8w,MONGON. Association From 48 Dimension World (V.2),STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-06-10T13:33:57+00:00,https://www.youtube.com/watch?v=QoU1HElGJpA,"🔴【Debut VTuber】| MONGON. ผู้มาจากมิติที่48 เพื่อมอบความ""กาว""ให้กับทุกคน #mongonlive",,,[],
UCHUHJ0riRQWzPWdAchy6D4w,Besicka「ALF」,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_INDIVIDUAL_VIRTUAL_ROSTER_SIGNAL,True,SUPPORTED,identity_start,2024-10-30T12:01:37+00:00,https://www.youtube.com/watch?v=4LS_lo121Ic,"【DEBUT stream】 ""เรื่องราวของฉันน่ะเธออยากมารวมเดินทางไปด้วยกันไหม"" - Besicka || Alorafia Academy",,,[],
UCHYMhyLCSsaZCRPzov6tHLg,Wilona Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=5Hn58OkS6ZA,【Debut PV】 Wilona The Goat | #VtuberTH,,,[],
UCHyAFq-CHcgrOte84Wvmorw,IKKI CHANNEL,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2021-12-11T11:01:08+00:00,https://www.youtube.com/watch?v=Jl-D-FntzUw,【DEBUT STREAM】IKKI FIRST LIVE เปิดตัวยักษ์แยงกี้ขี้เมา!!👹🍶,,,[],
UCHzQgT7k-UHxSo8oLQlf6Qg,VoidCat,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=l6vuVW1WSKw,『𝘼𝙧𝙧𝙞𝙫𝙖𝙡』VoidCat Animation Debut,,,[],
UCI-P6wAQOviwsqMuVTVYKPQ,Benibanashi Gento | 紅話玄踪-VTuber,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=3qA4tLEcuXU,Debut PV,,,[],
UCIJlMF7bynSgi0G8Hy6j94g,SoDaChan | Vtuber,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=sPsEBR2SV-w,【VTUBER DEBUT PV】 A new Vtuber!? FLASH WARNING! 【SoDaChan】,,,[],
UCINPv9Ffoo7mgvEfKY8Ks2A,Pugko Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-03-11T12:59:41+00:00,https://www.youtube.com/watch?v=pUTq1nX2yCY,【DEBUT STREAM】เปิดตัวผีประจำคอนโด - ปั๊กโกะมาแล้วค่า | Kikorin,,,[],
UCJ6HUQOWSjCHHdOgz13zFlA,TheQuillmon ⌜VZ⌟,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,redebut,2024-04-27T14:00:45+00:00,https://www.youtube.com/watch?v=Hs5Vj2zfGxo,【🔴 RE:DEBUT】วีทูปเบอร์ไทยคนแรก.. แค่พูดก็เท่แล้วป่ะ 😲 #VIRTUALZEVEN,,,[],
UCJ6kqLPI4aALUa0p3kJJUKQ,Mellowlop「Paralist」,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=4jcRwPS7H3k,【Debut PV】SayHi! I'm Mellowlop,,,[],
UCJAI6tpsee_w0sMV7-NB_Tw,SUIFONG CH〖DPX〗,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=g8uPc5M1fXA,[PV]  DEBUT Suifong มังกรวารีวีทูปเบอร์,,,[],
UCJCORIrObs3iTzSzCHHvlCA,Lyvea•Eve,STRICT_VIRTUAL,REVIEWED_ROLE_ENTITY_VIRTUAL,True,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=PF8KhSSpNcQ,【DEBUT STREAM 】ย่งโย่งหย่งยก,SUPPORTED,both,"[""performer"", ""rigger""]",
UCJEy_y-4fO4j2D6RLANc25Q,Zetsuna Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-09-27T13:00:39+00:00,https://www.youtube.com/watch?v=jQZw1xTvqQ4,【Debut】ดีเพื่อน,,,[],
UCJH6IzDkIlz5Dw93LzEC_Nw,Cazzia Bakeriana Ch. - Parabellum,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-03-19T13:00:18+00:00,https://www.youtube.com/watch?v=qCW2PwxJ2YE,[ LIVE  DEBUT ]  Cazzia Bakeriana สวัสดีค่ะ แคสเซียมาแล้วนะคะ,,,[],
UCJNuYG7F5YzslTSYChWcKBw,Kousei Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2021-04-26T09:56:26+00:00,https://www.youtube.com/watch?v=uZ34UnCLtnU,【DEBUT STREAM 】It's Kouwinkle time!【Amanogawa Kousei🌠 ✨】,,,[],
UCKCL2NsTO_FOaWHEE6OiHoA,Akira Ch. 狐川アキラ,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-03-25T12:31:37+00:00,https://www.youtube.com/watch?v=335M7BU8eLE,【🔴LIVE】DEBUT ยินดีที่ได้รู้จักนะ | Akira,,,[],
UCKg9vWWT_2yK3FFNNnnhhLw,Goozilla Ily Ch. [Autumnia],STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-11-11T12:58:30+00:00,https://www.youtube.com/watch?v=d0_ego91MZc,【Debut Stream】 All hail your new villain  ✦ Goozilla Ily | Autumnia 【EN/TH】,,,[],
UCKuzX7wNaRVXEI9a81xeNfA,Minami Lollipopza Ch. ʕ •ᴥ•ʔ,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=BNIl7D-WUZo,【VTUBER DEBUT】Minami หมีนามิ หมีหลุดโลก,,,[],
UCL0LiR5zg3vRnIHp-CowVBg,KamiSaki Kuro Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-09-07T12:56:39+00:00,https://www.youtube.com/watch?v=-1jh7s_qDGY,【 🔴Debut Stream 】พร้อมมาเล่นกับแง้วรึยัง?,,,[],
UCL7lolCifod5V21pPzR3K-w,Magnum Ch.【ARP】,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-08-06T07:50:29+00:00,https://www.youtube.com/watch?v=MZR0eMcC6RE,「🔴LIVE DEBUT」อย่าเรียกว่าไอติม เดี๋ยวตบด้วยสันปืน「Magnum」 #ARProject,,,[],
UCLEOU6NgYYoVmPV8MwbwOkg,RatoMatsudaラト松田 Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2021-04-15T09:57:34+00:00,https://www.youtube.com/watch?v=5WQg2EJbey4,【DEBUT】🔴ผู้นำของเหล่าตัวแทนบาปทั้ง 7 Lato di us Elabooz  Corfuend,,,[],
UCLEtK3UynAZPM7ODwPeveEw,LIRIN,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-01-22T13:00:14+00:00,https://www.youtube.com/watch?v=jPE5Xc-8ozE,【VTUBER DEBUT STREAM】กล้วยผู้นี้มีความฝัน【WISLIVE | LIRIN】,,,[],
UCLH2yQZY_yG165dVqtabtYw,Aki Masamune Ch. / AStars Chrono prince,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_INDIVIDUAL_VIRTUAL_ROSTER_SIGNAL,True,SUPPORTED,identity_start,2024-07-27T12:01:56+00:00,https://www.youtube.com/watch?v=avXSQHf1qRo,👻【DEBUT Stream】นักล่าปีศาจมาปราบฝันร้ายในใจคุณแล้ว 【Aki Masamune | Chrono prince】,,,[],
UCLT-U861QLvJmrlP7K6kv2w,Vulgtmnahog,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-05-24T12:54:11+00:00,https://www.youtube.com/watch?v=vf1myGjQaJY,Debut แบบคนไม่ปกติ,,,[],
UCLWpw8jaGYOVXV8cIu1WMqw,Fukai Lorn Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-08-29T13:59:56+00:00,https://www.youtube.com/watch?v=WU6xZSIhLJQ,[Debut Stream]: Fukai Lorn : ใครไม่เหงา แต่ผมเหงามาก มาม้ะ คัมๆ,,,[],
UCLWuDHSv5EWSQqAxar2YTlw,Akilah Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-11-01T12:00:33+00:00,https://www.youtube.com/watch?v=OL51UC_W_Ys,🔴 ⌈ DEBUT STREAM ⌋ สุริยันตะวันทอเเสง!! Akilah มาเเล้วค่ะ ☀🦅【Majinova】,,,[],
UCLrFWzD0xA5nDt4ZYUnbGew,Jorirynn 【PRIME】,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-10-12T14:00:38+00:00,https://www.youtube.com/watch?v=-8L4CspOzew,【🔴 LIVE DEBUT 】กำเนิดโจริริณทร์!!!,,,[],
UCMJcr4CRojJ_0Qkyd1a5ULQ,DeathEx Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-11-13T14:31:15+00:00,https://www.youtube.com/watch?v=253Tc8h7tx8,( Live Debut ) พ่อบ้านที่ไม่สมบูรณ์แบบมารับใช้คุณหนูแล้วนะคับ,,,[],
UCMUtWzsjAQJgp6UlkbVSo1w,Laguna JuJu Ch. Pixela Project,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,identity_start,2021-03-14T07:58:35+00:00,https://www.youtube.com/watch?v=6nsRxaqaHuM,[LIVE DEBUT] จูจูไม่ใช่จิ้งจก,,,[],"{""channel_id"": ""UCMUtWzsjAQJgp6UlkbVSo1w"", ""label"": ""Laguna JuJu Ch. Pixela Project"", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer""], ""source_urls"": [""https://www.youtube.com/channel/UCMUtWzsjAQJgp6UlkbVSo1w/about"", ""https://www.youtube.com/watch?v=CYNHwyotJe4"", ""https://www.youtube.com/watch?v=X8c6cXfL8j4""], ""evidence_summary"": ""About speaks as Laguna JuJu. Own final and group-chat streams use JuJu-specific VTuber presentation and profiles, separately naming guest members."", ""decision_reason"": ""Individual JuJu channel; affiliation and guests do not make it the project account."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965293+00:00""}"
UCMVdzsLwVWc241rrjK78aXA,Pak LIGHT,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_INDIVIDUAL_VIRTUAL_ROSTER_SIGNAL,True,SUPPORTED,identity_start,2024-02-03T15:00:14+00:00,https://www.youtube.com/watch?v=MbGIUi0q8MU,【🔴LIVE DEBUT】LIGHT “พร้อมเสี่ยงด้วยกันไหมครับ?” / DE-PHANTOM | WISLIVE,,,[],
UCMrMIuX-WYd9Tpr8E1-ryKQ,Neru - Gemini,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=6FhC440xU-o,🍨Neru Debut - 30/07 - 07.00 p.m. | Vtuber TH [Astalia],,,[],
UCMvc8BlQ7r5gRbz-D2EY0LA,HØRI 07 ⌜VZ⌟,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=oSYvIfRMSyo,☕【EN: DEBUT】Wanna grab a cøffee?  [- HØRI 07 // MyHolo TV -] #MonstarZ,,,[],
UCN5KfrZRFVu6QbnPC3bl9qA,Mamushi Ene Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=g7YHGyNAluk,คุณได้รับจดหมายเชิญเข้าสู่ Debut stream ของเอเนะ,,,[],
UCNEjPeYZ1R9xQEjHFU__Nhw,012CQ Ch. Ruka Inochizuna,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2021-06-08T14:01:28+00:00,https://www.youtube.com/watch?v=jpqEhUJ9zfs,【DEBUT】ในที่สุดก็ได้ออกมาดูโลกภายนอกสักที(🌊Inochizuna Ruka🐬),,,[],
UCNLRchQpCrJaUvYo731Y_vg,Callidora Ch.【VJN】,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_INDIVIDUAL_VIRTUAL_ROSTER_SIGNAL,True,SUPPORTED,identity_start,2024-02-25T13:00:27+00:00,https://www.youtube.com/watch?v=YJpKXf9o8Ts,【🔴LIVE DEBUT】Callidora Angeni | V-Janai Project,,,[],
UCNLd5kFDUcQyiiiV8f56Tlw,Hecate Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=eazqEKLUiNc,「🔴 LIVE DEBUT 」เราเคยเจอกันที่ไหนหรือป่าวคะ?,,,[],
UCNW0brB5G5GcBDXuJ1iDglw,Megzis Ch.,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,identity_start,2024-04-18T12:57:24+00:00,https://www.youtube.com/watch?v=AdtdzfGGwc8,【🔴 DEBUT STREAM】ฉลามชอบงับคุณ ส่วนผมก็ชอบงับคุณนะ【Megzis 🦈🎵 | PRIME UNIT 】,,,[],"{""channel_id"": ""UCNW0brB5G5GcBDXuJ1iDglw"", ""label"": ""Megzis Ch."", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer""], ""source_urls"": [""https://www.youtube.com/channel/UCNW0brB5G5GcBDXuJ1iDglw/about"", ""https://www.youtube.com/watch?v=AdtdzfGGwc8""], ""evidence_summary"": ""About identifies Megzis Lurnyl as a megalodon persona. Browser playback around 15:00 of the owned introduction shows an animated host alongside a Megzis Lurnyl profile slide specifying the same name and megalodon race."", ""decision_reason"": ""Direct visual evidence links the virtual performer to this uploader; PRIME UNIT suffix is affiliation, not a shared host identity."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965302+00:00""}"
UCNxjqm_u1zOpgisojN5WoSw,zaczoa Twin Aliens,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=G4UldEyg7VI,【PV Debut】Zachielle ✨ Zoastelle【VTuber】TH/EN SUB CC,,,[],
UCOFHRsSrDPOcdiz3Crc2ZBw,Hatsu ch〖DPX〗,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=W3hTd_YVFE8,🔴 [LIVE DEBUT]  ELLE K แอ๋ว…ได้เวลาท่องโลกกว้างแล้วสินะ,,,[],
UCOGGZpm2i6PXFI9yBvEueRA,ดอยล์,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=BfrPceZMhzg,風月 / Feng Yue | Thai lyrics : Ryarical (Short Cover)  #vtuber #vtuberth #shorts #DOYLE is DEBUT,,,[],
UCOH1TjDVrc5Mds_Xv3J8RFg,Akari Kanon,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=ent_vbW2bRY,【PV Vtuber Debut】Akari Canon ไอดอลคริสตัลคนสวยกำลังจะมาแล้ว!!,,,[],
UCOJiQA9afDpohgpxgKIKljA,RinREXGer,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-04-23T13:00:16+00:00,https://www.youtube.com/watch?v=psZYrwdVklM,【DEBUT STREAM】แอบซุ่มเข้าคอนโดค่ะ!!! ว่าแต่ทำไมต้องผู้พิทักษ์ห้องน้ำนะ? | Kikorin,,,[],
UCOWt5oD4DqoGowGNz0F6Gkw,Yumiiko CH.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=a2BkYO9o1J8,【PV Vtuber Debut】RE - MODEL 🌟Yumiiko 💖🦇,,,[],
UCOY60szLyP_E8RuT6jVAVHg,Aruna Shuun Ch. Pixela Destiny,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-11-12T12:15:46+00:00,https://www.youtube.com/watch?v=iXZc--1gTUI,【Debut】Aruna Shuun เซียนผู้พิทักษ์ปะการัง,,,[],
UCOuX_UFS7o1y-JJN7cmHl1A,YotChi,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,redebut,2021-09-09T10:56:58+00:00,https://www.youtube.com/watch?v=sALuaL-3vus,[ Re : Debut ] :  YotChi ไม่ตื่น ก็รอหน่อยนะครับ,,,[],"{""channel_id"": ""UCOuX_UFS7o1y-JJN7cmHl1A"", ""label"": ""YotChi"", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer"", ""artist""], ""source_urls"": [""https://www.youtube.com/channel/UCOuX_UFS7o1y-JJN7cmHl1A/about""], ""evidence_summary"": ""About explicitly identifies Virtual YouTuber Yotchi, with drawing, chat and game content."", ""decision_reason"": ""Direct own-channel virtual-creator self-description with an additional art role."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965333+00:00""}"
UCP8tsYT8efX32P4WUlNrFOA,Aozora Sukai Ch.,STRICT_VIRTUAL,REVIEWED_ROLE_ENTITY_VIRTUAL,True,VERIFIED,identity_start,2021-11-27T13:00:26+00:00,https://www.youtube.com/watch?v=D3bsbC_P1sw,«Live Debut» | เรามาเป็นวีได้ไงอ่ะ..,VERIFIED,both,"[""performer"", ""rigger""]",
UCPHqJsNtOp94Vcol4DPKpSA,SiamNeko Ch.【ARP】,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,VERIFIED,identity_start,2024-02-10T12:59:21+00:00,https://www.youtube.com/watch?v=B78KP1u1_DQ,【🔴LIVE DEBUT】ARP เปิดรับพนง.ล้างจานแล้วหรอคะ?!「SiamNeko」,,,[],
UCPb2Vtt7YjjaNsqlk3Za9-A,Gojila Ch. ก็อตจิ,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-03-25T13:00:19+00:00,https://www.youtube.com/watch?v=Hod5cL6_j1M,【🔴DEBUT】First Live เรามาทำความรู้จักกันเถอะ,,,[],
UCPb3O6Vqyk7b5b1cpYXGxhQ,Moonique Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_INDIVIDUAL_VIRTUAL_ROSTER_SIGNAL,True,SUPPORTED,identity_start,2023-12-24T11:28:00+00:00,https://www.youtube.com/watch?v=NOQmGCvrZy0,【DEBUT STREAM】นัดพบแพทย์ครั้งที่ 1 【Moonique | FLORA Project】,,,[],
UCPdYJjRagj71zeEgh3v0R6Q,KuraAlan,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=pRC5Fa6DMZc,【PV Vtuber Debut】Kurayami Alan😈🤡,,,[],
UCPfqcgrqpaSMqxezIqf7DuQ,LilInk【VJN】,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-02-25T14:08:26+00:00,https://www.youtube.com/watch?v=IbQaw-s2kME,【🔴LIVE DEBUT】LilInk Alone Werewolf | V-Janai Project,,,[],
UCPgZ3g9jYeuj5mLBJ5APp0A,Sasaささ-Lucix,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2021-04-16T11:59:14+00:00,https://www.youtube.com/watch?v=jwVyccNffCA,[ 🍖DEBUT ] เดบิวต์ที่ไม่พูดอะไรเลย,,,[],
UCPiTBgk5j5A8wDdoyJ-01iA,Hoshino Tamami Ch. 【POLYGON】,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=dE4mYyHsmZI,Hoshino Tamami DEBUT 🔴 | ทามามิ ไอดอลมีไข่ ♥ | TAMAMI 🥚,,,[],
UCPtO4Ttn7kqIaxDHBr15fNQ,Zelycia Le Chantel,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=0_BOikttgtI,[LIVE DEBUT] มารู้จักกับหมอผีพยัคฆ์ขาวจิตแข็งคนสวยกัน!,,,[],
